iz11_code,iz11_name,Civic Assets score,Civic Assets rank,Connectedness score,Connectedness rank,Engaged Community score,Engaged Community rank,Community Needs Index score,Community Needs Index rank,Left Behind Area?
S02001409,Rhins South,0.878598928451538,150,109.892730712891,15,48.72705078125,456,156.568161010742,34,FALSE
S02001482,New Cumnock,1.77220046520233,4,50.0281639099121,457,70.1672744750977,245,156.277694702148,35,TRUE
S02001701,Bonnybridge,1.23860096931458,54,68.9735336303711,205,86.4427719116211,145,155.905410766602,36,FALSE
S02001490,Newmilns,1.24734449386597,52,79.7967987060547,117,68.1342697143555,263,155.610626220703,37,TRUE
S02002106,Irvine Castlepark South,0.00740657001733779,676,69.2541885375977,202,182.657913208008,1,155.454620361328,38,TRUE
S02002100,Dreghorn,0.879046976566315,149,74.2489852905274,152,99.1331558227539,80,154.368591308594,39,FALSE
S02001393,Tullibody South,1.4996110200882,16,65.1366424560547,241,60.0823287963867,330,152.914199829102,40,TRUE
S02001499,Southcraig and Beansburn,1.29738116264343,43,72.9975280761719,169,68.489875793457,257,151.786972045898,41,FALSE
S02001494,Bellfield and Kirkstyle,0.824024617671967,175,57.21337890625,339,122.91641998291,28,151.785400390625,42,FALSE
S02001691,Northwest Lewis,1.08012628555298,93,114.617691040039,10,11.5567054748535,1113,150.274917602539,43,FALSE
S02002103,Irvine Girdle Toll and Staneca,0.61369925737381,276,71.1291198730469,186,111.342254638672,38,150.259094238281,44,FALSE
S02001949,Wyndford,-0.598672986030579,1005,101.577262878418,25,102.744537353516,67,148.317565917969,45,TRUE
S02002111,Saltcoats Central,-0.243822991847992,821,96.9956283569336,38,103.996055603027,62,147.955490112305,46,TRUE
S02001532,Milton of Campsie,1.45625019073486,17,50.3250923156738,456,71.9935989379883,235,145.598388671875,47,FALSE
S02002143,Coltness,0.576108574867249,299,58.1921348571777,328,129.375915527344,22,144.383377075195,48,TRUE
S02002478,Fauldhouse,1.3367668390274,33,83.3240814208985,102,32.5667190551758,703,144.151519775391,49,TRUE
S02002503,Bathgate and Boghall,1.53385853767395,15,62.0400695800781,287,50.0520858764649,437,143.658508300781,50,FALSE
S02002169,Kirkwood and Bargeddie,1.22696363925934,56,44.1281356811523,571,96.8402252197266,85,143.516784667969,51,TRUE
S02002047,Greenock East,0.675339043140411,243,89.9494094848633,66,79.6036834716797,185,143.491226196289,52,TRUE
S02002097,Arran,0.688216507434845,235,115.262710571289,9,33.804386138916,683,143.002502441406,53,FALSE
S02001480,Mauchline,1.54934906959534,14,51.6222229003906,425,59.0272178649902,341,141.261611938477,54,FALSE
S02001721,Hallglen and Glen Village,1.12113380432129,82,59.4553680419922,315,88.2730560302734,131,140.940353393555,55,TRUE
S02002330,Girvan Glendoune,0.340147733688355,437,80.6942520141602,114,102.916778564453,66,140.661346435547,56,TRUE
S02001478,Mauchline Rural,0.53227299451828,328,99.9521331787109,28,62.0431938171387,312,140.060775756836,57,TRUE
S02002112,Ardrossan Central,-0.130183801054955,757,101.290473937988,26,87.2893142700195,139,139.765472412109,58,TRUE
S02001369,Angus Glens,0.857081055641174,158,110.051948547363,14,15.3144655227661,1032,137.8916015625,59,FALSE
S02002131,Kilbirnie North,0.76731264591217,189,82.9436721801758,104,75.3793792724609,210,137.396224975586,60,FALSE
S02001476,Doon Valley South,0.915105164051056,134,70.5811157226563,191,83.8541107177734,164,137.271697998047,61,TRUE
S02002496,Blackburn,1.37642765045166,30,74.8000411987305,147,30.9270210266113,734,137.197372436523,62,TRUE
S02002332,Maybole,1.34259235858917,32,68.7445907592774,206,44.211841583252,530,136.403366088867,63,FALSE
S02002376,Stonehouse,1.26145255565643,49,75.2446899414063,142,42.3630676269531,555,136.201736450195,64,FALSE
S02002466,IZ07,0.0755940526723862,620,54.4628944396973,373,145.19172668457,8,136.039199829102,65,FALSE
S02002243,Errol and Inchture,1.37718367576599,29,81.3887100219727,109,14.8925199508667,1041,135.927062988281,66,FALSE
S02002119,Kilwinning Whitehirst Park and Woodside,0.544538676738739,312,89.6196746826172,69,76.2727813720703,205,135.041473388672,67,FALSE
S02002113,Ardrossan North West,0.602321922779083,288,91.6470718383789,59,67.0276412963867,273,133.501922607422,68,FALSE
S02001329,New Pitsligo,0.902116417884827,141,98.991584777832,31,22.2027835845947,895,133.089981079102,69,FALSE
S02002180,Chapelhall West,0.739641904830933,200,38.4211502075195,673,116.545097351074,30,132.665710449219,70,FALSE
S02001723,Braes Villages,0.254272609949112,503,104.880958557129,19,56.0907897949219,362,132.626586914063,71,FALSE
S02001505,Kilmaurs,1.39444208145142,26,43.3390045166016,586,67.7532653808594,267,131.655395507813,72,FALSE
S02001698,Denny - Nethermains,0.614540338516235,275,49.5086517333984,463,112.863594055176,36,131.335296630859,73,FALSE
S02001668,Granton South and Wardieburn,0.625084817409515,273,92.7440185546875,51,56.5574455261231,359,131.273941040039,74,TRUE
S02002080,"Mosstodloch, Portgordon and seaward",1.12515020370483,81,86.8586120605469,85,30.9533004760742,733,131.034530639648,75,FALSE
S02001255,Cove South,1.63351166248322,8,7.50268125534058,1228,71.4753265380859,236,130.597686767578,76,FALSE
S02002266,Paisley Foxbar,0.275907129049301,485,64.3115539550781,255,108.435279846191,44,128.63557434082,77,TRUE
S02002351,Muirhead,1.06049871444702,96,34.8026466369629,751,99.1336746215821,79,128.585479736328,78,FALSE
S02001915,Craigend and Ruchazie,0.429455846548081,384,79.3620223999024,119,87.4972229003906,135,128.581527709961,79,TRUE
S02001416,Dalbeattie,1.4416925907135,19,47.5427398681641,509,50.3553771972656,433,128.400833129883,80,FALSE
S02002037,"West Braeside, East Inverkip and West Gourock",-0.0988634377717972,736,98.8494873046875,32,74.8347320556641,216,128.023452758789,81,FALSE
S02002107,Irvine East,-0.366282045841217,887,67.8854370117188,213,125.181076049805,25,127.758361816406,82,FALSE
S02002370,Kirkmuirhill and Blackwood,1.22301602363586,57,78.062873840332,127,27.3384437561035,806,127.43766784668,83,TRUE
S02001894,Parkhead West and Barrowfield,-0.866251587867737,1107,94.1691360473633,45,91.16748046875,110,127.320938110352,84,TRUE
S02002417,Calderwood East,0.817091464996338,177,49.3721237182617,467,99.534912109375,77,127.180076599121,85,FALSE
S02001483,Cumnock South and Craigens,1.0537486076355,97,51.274772644043,430,84.6908569335938,158,126.910163879395,86,TRUE
S02001940,Keppochhill,-1.00392472743988,1151,91.7688217163086,56,96.1759414672852,89,126.811897277832,87,TRUE
S02002145,Newmains,0.911255121231079,136,70.7765350341797,189,66.5668106079102,277,125.972366333008,88,TRUE
S02001905,Central Easterhouse,-0.192973613739014,790,86.8952331542969,84,93.9673690795899,99,125.65251159668,89,TRUE
S02002390,Hillhouse,0.302116334438324,466,43.4368057250977,582,132.890884399414,17,125.136047363281,90,TRUE
S02001755,Dunfermline Duloch South,0.965051591396332,122,72.7289199829102,172,57.6764450073242,349,125.134582519531,91,FALSE
S02001893,Dalmarnock,-0.968655526638031,1142,91.3852920532227,60,95.5387115478516,92,125.093032836914,92,TRUE
S02001420,Thornhill,1.29226243495941,46,74.8743743896484,145,20.0807113647461,941,124.977989196777,93,FALSE
S02001333,Cruden,1.07357156276703,94,66.0593719482422,231,59.3740768432617,338,124.780044555664,94,FALSE
S02001293,Newtonhill,1.59151875972748,12,52.4534873962402,411,27.9575996398926,793,124.780006408691,95,FALSE
S02001432,Locharbriggs,1.42276072502136,21,29.7076644897461,870,65.8685760498047,284,124.354179382324,96,FALSE
S02001856,Govan and Linthouse,-1.01093077659607,1153,94.7899627685547,44,88.7573471069336,125,124.187454223633,97,TRUE
S02001830,Elie Colinsburgh and Largoward,0.292222380638123,472,129.18603515625,2,10.3515110015869,1132,123.928367614746,98,FALSE
S02002336,Castlehill and Kincaidston,0.902306377887726,140,37.8596649169922,689,99.5898056030273,76,123.629577636719,99,FALSE
S02001912,Old Shettleston and Parkhead North,-1.10657143592834,1179,76.3987350463867,136,109.360809326172,40,123.544242858887,100,TRUE
S02001730,Grangemouth - Newlands,0.459446787834168,369,90.2724609375,64,60.8747634887695,326,122.700378417969,101,FALSE
S02001859,Ibrox,-1.62570774555206,1255,99.3315582275391,29,82.3477630615234,169,122.654411315918,102,TRUE
S02001700,"Banknock, Haggs and Longcroft",0.518175423145294,338,48.9890365600586,477,107.941474914551,45,122.474426269531,103,FALSE
S02001311,Newmachar and Fintray,1.56780445575714,13,46.3361663818359,535,33.7569122314453,685,121.396064758301,104,FALSE
S02002182,Craigneuk Airdrie,0.510626435279846,341,54.1354598999024,375,103.321136474609,64,121.356536865234,105,FALSE
S02002510,"Winchburgh, Bridgend and Philpstoun",1.41299152374268,23,61.0563545227051,296,21.3054904937744,912,121.167388916016,106,FALSE
S02002349,"Annbank, Mossblown and Tarbolton - the Coalfields",0.850823044776917,161,69.6301727294922,199,64.4580383300781,291,120.293960571289,107,FALSE
S02001822,Kettle and Ladybank,0.83780574798584,166,91.2566375732422,61,23.5996475219727,878,118.720031738281,108,FALSE
S02002161,Milnwood,0.0532745607197285,642,37.7724151611328,695,140.704818725586,11,118.644485473633,109,FALSE
S02001773,Kelty East,0.935921609401703,131,80.7891845703125,112,35.4266815185547,652,118.626403808594,110,FALSE
S02002498,Whitburn Central,0.963331580162049,123,72.8777770996094,170,47.9061622619629,472,118.531105041504,111,TRUE
S02002174,Townhead,-0.229493767023087,816,43.9216728210449,572,140.818878173828,10,118.492584228516,112,TRUE
S02002361,Carluke East,0.117473296821117,583,83.9061050415039,99,82.2470397949219,171,118.059524536133,113,TRUE
S02001687,Barra and South Uist,0.595496654510498,290,103.318099975586,21,10.5071449279785,1129,117.998771667481,114,FALSE
S02001671,Muirhouse,1.14869213104248,75,64.8626861572266,248,44.2733535766602,526,117.816787719727,115,TRUE
S02001976,Drumry East,-0.296393901109695,845,89.228157043457,72,84.9990386962891,156,117.806686401367,116,TRUE
S02001925,Sighthill,-2.62290096282959,1279,98.7631912231445,33,78.8856430053711,190,117.779418945313,117,TRUE
S02001602,"Gracemount, Southhouse and Burdiehouse",1.01516199111938,109,63.8436546325684,258,55.5229110717774,368,117.57349395752,118,FALSE
S02001914,"Cranhill, Lightburn and Queenslie South",-0.168602362275124,774,83.2476806640625,103,89.0176162719727,124,117.571159362793,119,TRUE
S02001800,Glenrothes Macedonia and Tanshall,0.36812898516655,412,45.3171463012695,548,109.906188964844,39,117.401115417481,120,TRUE
S02002197,Moodiesburn East,1.20008099079132,62,34.628044128418,753,76.2210693359375,206,117.312606811523,121,FALSE
S02002183,Petersburn,-0.243363454937935,820,30.5170841217041,850,155.523376464844,3,116.767616271973,122,TRUE
S02002218,Isles,0.0621149465441704,629,129.962432861328,1,3.79307079315186,1261,116.393157958984,123,FALSE
S02002033,Sutherland North and West,0.143025785684586,568,127.266418457031,3,3.93818330764771,1258,116.140419006348,124,FALSE
S02002480,West Calder and Polbeth,1.08703684806824,91,73.3887557983399,161,31.0825576782227,730,115.937721252441,125,FALSE
S02001695,Point,1.43955540657043,20,55.3535118103027,365,15.5674829483032,1025,115.778221130371,126,FALSE
S02001808,Glenrothes Collydean,1.04359900951386,102,64.8732604980469,246,49.1146049499512,450,115.478500366211,127,TRUE
S02002133,Beith West,0.744565784931183,197,44.7612190246582,556,93.3696746826172,103,115.334930419922,128,FALSE
S02001810,Glenrothes Balfarg Pitcairn and Coul,1.11821103096008,83,52.6927719116211,408,59.7871932983398,333,115.099060058594,129,FALSE
S02001851,Cardonald North,-0.0876889228820801,728,63.8198280334473,259,105.022872924805,56,114.990913391113,130,FALSE
S02002485,East Calder,1.11253833770752,86,64.1380004882813,256,44.9925651550293,517,114.88370513916,131,FALSE
S02001733,Grangemouth - Bowhouse,0.493687868118286,349,54.6014404296875,370,95.9564285278321,90,114.653251647949,132,FALSE
S02002211,Kilsyth Bogside,0.301472425460815,468,50.7781677246094,440,106.361083984375,53,114.2265625,133,FALSE
S02002326,East and West Mainland,1.20105016231537,61,76.3109512329102,138,2.64128875732422,1274,114.131988525391,134,FALSE
S02002289,Houston South,0.604154706001282,285,57.8659706115723,334,88.4070129394531,129,114.124053955078,135,FALSE
S02001904,Easterhouse East,-0.123306334018707,752,67.7610931396484,217,99.9577026367188,73,113.185974121094,136,FALSE
S02002178,Greenend and Carnbroe,0.523519456386566,335,58.0686531066895,331,90.407958984375,115,113.12442779541,137,FALSE
S02001782,Kinghorn,1.29999256134033,42,63.1902160644531,270,19.5371112823486,948,113.119911193848,138,FALSE
S02002136,Netherton and Kirkhill,0.223693877458572,520,41.4205207824707,622,115.062133789063,33,112.055732727051,139,FALSE
S02001584,Murrayburn and Wester Hailes North,0.161226749420166,560,84.0299835205078,98,70.7734985351563,239,112.020301818848,140,FALSE
S02002109,Irvine Fullarton,-0.293991535902023,843,71.9430541992188,181,97.7675094604492,83,112.018814086914,141,FALSE
S02001926,"Roystonhill, Blochairn, and Provanmill",-1.03493869304657,1158,87.5127944946289,80,87.6326370239258,133,111.973266601563,142,FALSE
S02001481,Cumnock Rural,-0.175566077232361,778,90.9810638427734,63,69.0106506347656,254,111.776107788086,143,FALSE
S02001690,South Lewis,-0.0664691254496574,719,127.196640014648,4,9.42805194854736,1153,111.633491516113,144,FALSE
S02002011,Ross and Cromarty South West,0.320430308580399,454,110.237998962402,13,3.26572465896606,1268,111.131034851074,145,FALSE
S02002020,Alness,1.31190514564514,40,54.0578269958496,377,28.8128871917725,778,111.078773498535,146,FALSE
S02001975,Drumchapel North,-0.714865207672119,1057,81.9392700195313,107,89.9007415771484,119,110.603179931641,147,FALSE
S02002375,Strutherhill,-0.352500915527344,881,63.235481262207,268,105.332244873047,55,110.269790649414,148,FALSE
S02001487,Stewarton East,1.35874736309052,31,33.0294723510742,781,47.5272445678711,476,109.870407104492,149,FALSE
S02002012,Ross and Cromarty North West,0.220259070396423,524,111.572143554688,11,3.42286825180054,1266,109.629890441895,150,FALSE
S02001402,Alloa South and East,0.301478534936905,467,87.3296966552734,81,53.4153289794922,388,109.203475952148,151,FALSE
S02001742,Cairneyhill and Crombie,0.75660765171051,192,76.9749374389649,132,39.1003074645996,599,109.188980102539,152,FALSE
S02002010,Skye North West,-0.0558155253529549,715,126.865936279297,5,5.12517166137695,1234,109.082366943359,153,FALSE
S02001907,North Barlanark and Easterhouse South,-0.406652212142944,911,87.189582824707,83,78.2276382446289,196,108.576324462891,154,FALSE
S02002046,Greenock Town Centre and East Central,-0.78928941488266,1083,89.8045501708984,67,77.8964996337891,198,108.509704589844,155,FALSE
S02002505,Bathgate West,0.702794671058655,227,78.8846282958984,124,42.0645599365234,558,108.475845336914,156,FALSE
S02002134,Beith East and Rural,0.718179106712341,215,71.9735870361328,179,51.23046875,419,108.390090942383,157,FALSE
S02001766,Dalgety Bay Central,1.39581096172333,24,33.0226402282715,782,38.6807861328125,604,108.250503540039,158,FALSE
S02001472,Charleston,0.230742871761322,515,66.8443908691406,222,87.020378112793,141,108.106094360352,159,FALSE
S02002438,Kippen and Fintry,0.973979234695435,118,82.7330703735352,105,6.35197877883911,1215,107.992149353027,160,FALSE
S02001599,Fairmilehead,1.6659209728241,6,27.8853931427002,900,17.6287250518799,994,107.714485168457,161,FALSE
S02002442,Fallin,1.38636887073517,27,31.5766468048096,810,42.3345031738281,556,107.638114929199,162,FALSE
S02001821,Kennoway and Bonnybank,0.983806252479553,115,53.2866401672363,387,55.213134765625,370,107.493553161621,163,FALSE
S02001344,South Angus,0.416287541389465,390,63.156623840332,271,84.1200637817383,160,107.341606140137,164,FALSE
S02001688,Benbecula and North Uist,0.606043338775635,281,93.6782455444336,48,13.2814540863037,1076,107.109909057617,165,FALSE
S02001846,Crookston South,-0.210152566432953,807,59.7895278930664,309,103.334655761719,63,106.683059692383,166,FALSE
S02002465,IZ06,-0.0708645880222321,722,44.4536361694336,562,114.220291137695,34,106.502838134766,167,FALSE
S02002350,"Dundonald, Loans and Symington",0.938359558582306,130,63.745849609375,260,45.1526260375977,514,106.412628173828,168,FALSE
S02001565,Eaglesham and Waterfoot,1.29386711120606,44,44.6910629272461,558,38.1813888549805,608,106.311416625977,169,FALSE
S02001302,Kemnay,1.31528687477112,38,11.3864231109619,1186,61.6042022705078,317,106.19221496582,170,FALSE
S02002123,Dalry East and Rural,-0.404341131448746,909,89.2803497314453,71,68.5821380615234,256,105.867889404297,171,FALSE
S02002512,"Uphall, Dechmont and Ecclesmachan",0.853339970111847,160,65.0454635620117,242,48.0352745056152,468,105.74976348877,172,FALSE
S02001583,The Calders,0.818758308887482,176,69.8445739746094,196,44.221061706543,528,105.577987670898,173,FALSE
S02002110,Stevenston Ardeer,-1.48535454273224,1242,65.4070510864258,236,105.705284118652,54,105.568260192871,174,FALSE
S02002018,Black Isle South,1.3339136838913,35,57.2063789367676,341,5.2640118598938,1231,105.065650939941,175,FALSE
S02002157,Motherwell West,-0.175393030047417,777,28.5008163452148,888,133.285980224609,16,104.885711669922,176,FALSE
S02002329,Carrick South,-0.377265781164169,892,101.787734985352,24,37.5085258483887,620,104.693298339844,177,FALSE
S02001829,Dairsie Ceres and Dunino,0.545459866523743,310,91.7245254516602,57,19.1366214752197,954,104.653999328613,178,FALSE
S02001501,"Altonhill South, Longpark and Hillhead",0.134262651205063,574,52.1367874145508,415,99.6611251831055,75,104.58251953125,179,FALSE
S02001711,Falkirk - Bainsford and Langlees,0.35077029466629,424,74.7494583129883,148,62.1903610229492,309,104.255218505859,180,FALSE
S02001728,Redding,0.0179058238863945,670,44.3020706176758,568,108.801986694336,43,104.122596740723,181,FALSE
S02001726,Maddiston and Rumford,0.729991972446442,207,53.2959823608398,385,69.6868438720703,250,103.925552368164,182,FALSE
S02002034,Kilmacolm Central,0.631683766841888,267,86.2841339111328,87,27.6423873901367,801,103.91886138916,183,FALSE
S02001348,Carnoustie West,0.741570353507996,199,28.2529220581055,894,93.1077423095703,106,103.863357543945,184,FALSE
S02001825,Newburgh,0.954983234405518,126,76.3756256103516,137,12.79443359375,1087,103.775459289551,185,FALSE
S02001968,Knightswood Park West,-0.661949753761292,1032,67.5447463989258,218,98.3594665527344,82,103.714614868164,186,FALSE
S02001273,Northfield,0.284410506486893,476,12.3562107086182,1171,123.745254516602,26,103.307563781738,187,FALSE
S02001412,Newton Stewart,0.861564993858337,157,73.3578338623047,163,28.9414710998535,774,103.290138244629,188,FALSE
S02001582,Clovenstone and Wester Hailes,0.715475916862488,217,65.7170104980469,233,52.1366920471191,406,103.261276245117,189,FALSE
S02001735,Bo'ness - Newtown,0.255034536123276,499,50.5551452636719,449,96.3656158447266,87,103.107467651367,190,FALSE
S02002189,Drumgelloch,-0.383499801158905,900,24.9961452484131,953,135.799270629883,12,103.066940307617,191,FALSE
S02002388,Little Earnock,0.481976389884949,354,69.7965621948242,197,63.7598114013672,298,103.014846801758,192,FALSE
S02002472,IZ13,0.28899085521698,473,48.0943984985352,493,97.3275756835938,84,102.900543212891,193,FALSE
S02001306,Kintore,1.19615375995636,63,23.0253028869629,982,63.2990417480469,301,102.821220397949,194,FALSE
S02001947,Maryhill East,-0.570987641811371,986,63.6239929199219,262,99.9069366455078,74,102.744216918945,195,FALSE
S02002162,Orbiston,0.267434298992157,490,55.6330261230469,362,90.3883972167969,116,102.562728881836,196,FALSE
S02002342,Dalmilling,0.120883472263813,581,45.1983032226563,549,104.664833068848,59,102.542083740234,197,FALSE
S02001322,Auchterless and Monquhitter,0.31551456451416,460,94.116943359375,46,25.0286521911621,845,102.454971313477,198,FALSE
S02002352,Barassie,0.323202639818192,452,52.7989654541016,404,90.5426788330078,114,102.286231994629,199,FALSE
S02002429,Crosshouse and Lindsayfield,0.831538736820221,172,41.6897773742676,617,77.7772521972656,199,102.252853393555,200,FALSE
S02001874,Carnwadric West,0.137242257595062,572,73.9706878662109,156,70.9916458129883,237,102.251007080078,201,FALSE
S02001707,Stenhousemuir - Antonshill,0.0578252971172333,635,38.361946105957,676,109.273063659668,41,102.219734191895,202,FALSE
S02001272,Cummings Park,-0.415623694658279,917,6.07215213775635,1244,145.329788208008,6,102.203643798828,203,FALSE
S02001323,Turriff,1.24062669277191,53,51.1691818237305,433,26.9841251373291,813,102.200706481934,204,FALSE
S02002124,Dalry West,0.646626770496368,259,50.6659088134766,443,79.0424270629883,188,102.101264953613,205,FALSE
S02002286,Bishopton,1.41806399822235,22,19.4448909759522,1041,37.0968017578125,628,102.097122192383,206,FALSE
S02002290,Houston North,1.05162262916565,99,47.6984062194824,505,50.5159378051758,429,101.312362670898,207,FALSE
S02002459,Highland,0.141066640615463,571,103.893783569336,20,4.4125394821167,1251,101.312210083008,208,FALSE
S02001795,Kirkcaldy Gallatown and Sinclairtown,-0.177908226847649,780,78.9350509643555,123,73.2802734375,225,101.308288574219,209,FALSE
S02002193,Cardowan and Millerston,1.15616381168365,74,43.8549919128418,573,46.7067718505859,489,101.230133056641,210,FALSE
S02002462,IZ03,-0.443356335163116,930,31.3640632629395,820,132.691070556641,18,101.221488952637,211,FALSE
S02002355,"Biggar, Symington, Thankerton and Dolphinton",0.406487137079239,395,94.9389038085938,43,12.2485084533691,1098,101.052352905273,212,FALSE
S02002129,Largs North,0.746474206447601,196,63.4568557739258,266,50.0009994506836,439,100.838317871094,213,FALSE
S02001853,Penilee,0.3364377617836,440,51.9708633422852,419,89.2057800292969,122,100.70043182373,214,FALSE
S02001849,Pollok North and East,-0.112795166671276,742,59.841423034668,308,94.9290237426758,97,100.393188476563,215,FALSE
S02001900,Baillieston West,0.0656751468777657,624,53.507568359375,384,95.5206146240234,93,100.267379760742,216,FALSE
S02001274,Heathryfold and Middlefield,0.00386977940797805,678,13.2890625,1156,132.336135864258,19,99.9048004150391,217,FALSE
S02001737,"Blackness, Bo'ness - Carriden and Grahamsdyke",0.62609213590622,270,72.3232498168945,176,45.6765289306641,507,99.5907897949219,218,FALSE
S02002491,Knightsridge,0.967808425426483,120,51.2968521118164,429,48.3951950073242,462,99.4294891357422,219,FALSE
S02001689,Harris,0.457033157348633,372,93.9222717285156,47,8.27989959716797,1171,99.4028244018555,220,FALSE
S02001882,Glenwood North,-0.22764302790165,815,74.5848007202149,150,78.494026184082,194,99.3992614746094,221,FALSE
S02002139,Craigneuk Wishaw,-0.225769206881523,813,59.757194519043,311,95.5542144775391,91,99.3786773681641,222,FALSE
S02001845,Nitshill,0.15004925429821,562,51.9900131225586,418,93.9599304199219,100,99.2998275756836,223,FALSE
S02001666,West Pilton,0.876061797142029,152,60.976001739502,297,43.4391555786133,545,98.9756622314453,224,FALSE
S02002025,Sutherland East,0.902428984642029,139,74.8789672851563,144,7.93314361572266,1181,98.8455047607422,225,FALSE
S02001398,Tillicoultry,1.06619381904602,95,50.6571578979492,444,41.3320007324219,567,98.7782516479492,226,FALSE
S02001780,Burntisland West,0.751283288002014,193,74.0376586914063,155,26.8635940551758,817,98.7703475952149,227,FALSE
S02001387,Garelochhead,1.29322636127472,45,47.6734123229981,506,20.8600940704346,924,98.6880493164062,228,FALSE
S02002477,IZ18,0.245624214410782,506,59.0642356872559,319,85.2297210693359,155,98.6624832153321,229,FALSE
S02002504,Bathgate East,0.589233577251434,295,83.6718063354492,101,27.2118492126465,809,98.585319519043,230,FALSE
S02001929,Carntyne West and Haghill,-0.928778409957886,1127,84.7206878662109,94,73.9881591796875,223,98.5686798095703,231,FALSE
S02001271,Sheddocksley,0.539559125900269,317,35.4075393676758,740,93.2786254882812,104,98.4380950927734,232,FALSE
S02002268,Paisley Glenburn West,0.451970100402832,376,35.7518997192383,727,96.205307006836,88,98.3813247680664,233,FALSE
S02002250,Stanley and Murthly,1.16134107112885,72,60.9674758911133,298,12.3989267349243,1097,98.0425109863281,234,FALSE
S02001847,Crookston North,0.0733465105295181,621,61.4384994506836,294,86.5984268188477,143,97.5422897338867,235,FALSE
